,Fecha,Inflaciontotal,IPC,TasaPoliticaMonetaria,TasaDesempleo,TasaOcupacion,ConsumoFinaReal,PIB,IPP,MetaInflacion,TRM,BaseMonetaria,CuasidinerosTotal,DepositosSistemaFinanciero,M1,M2,M3,ReservaBancaria,TotalCarteraBrutaTitularizacionMonedaExtranjera,TotalCarteraBrutaTitularizacionMonedaLegal,CreditoConsumoTasaInteres,DTF,TasaInteresCeroCuponTES,TasaInteresCeroCuponUVR,TasaInteresColocacionBanRep,TIB
33,2011-01-31,0.25556950170682424,0.17309309392341965,0.15151515151515152,0.44552037078518203,0.6302456403848908,0.19309829721261096,0.18166132109942756,0.30546702623191946,0.0,0.060037423989241945,0.1399848385945583,0.09674288101182404,0.130931392602522,0.14962906272146348,0.11242475783261846,0.1274050190929279,0.18779821832392546,0.25822316413690016,0.11471555495412883,0.28316326530612246,0.1890243902439024,0.2583559746063111,0.1064653428772982,0.17200854700854684,0.15344428921275466
34,2011-02-28,0.22450127274422485,0.18478918828229562,0.15259740259740265,0.3963526213668469,0.6476079278254097,0.19309829721261096,0.18166132109942756,0.3417504290267219,0.0,0.06684986294109607,0.1518805211688946,0.11342081154410627,0.139310560814084,0.15623621317270725,0.12624411346608022,0.13330502122760085,0.20942945355368708,0.27579634911793405,0.12287609296922408,0.2857142857142858,0.1865853658536585,0.2797987217778306,0.13748420039411324,0.1976495726495726,0.15663008705799458
35,2011-03-31,0.22700234991831394,0.1900528968401607,0.1915933528836755,0.25497873149257266,0.7177632266657574,0.2080139386981703,0.18166132109942756,0.3807305712184359,0.0,0.06660195054237694,0.1268649670982967,0.12204741403567132,0.14499204140820954,0.15609428154500504,0.1323603480490832,0.13866352895033707,0.20324500550748098,0.3398726797862749,0.1311320846673657,0.29081632653061207,0.2024390243902439,0.30780563799463323,0.24085038753477955,0.2382478632478633,0.19550964793989256
36,2011-04-30,0.18011741966742637,0.19238643116405063,0.21212121212121213,0.2777630164016297,0.7146940692510331,0.2080139386981703,0.18166132109942756,0.3976464819808774,0.0,0.034540744234758725,0.12211345445383748,0.11544684655878468,0.13972438331641246,0.14847574878639247,0.12544070305548144,0.13273559316768868,0.19704690603121305,0.32122068122689196,0.1396620176662734,0.2823129251700678,0.22073170731707317,0.3103379944530925,0.28999325343852644,0.24786324786324787,0.21950070155031276
37,2011-05-31,0.20506384856611107,0.19796964421392516,0.24242424242424246,0.2816454788535443,0.7470749626712299,0.2080139386981703,0.18166132109942756,0.4331944103947043,0.0,0.03038713804913795,0.12078839953577969,0.13135158099318467,0.1552915407159462,0.14399160965932034,0.13549314588068723,0.14494091995030378,0.20084336745682235,0.3624001709347139,0.14782692600660008,0.310374149659864,0.23780487804878045,0.3399820026978082,0.34976967427878947,0.2724358974358976,0.25131161052004913
38,2011-06-30,0.23317538347196917,0.20421941162936963,0.2838383838383839,0.2576608664432283,0.7295870690282182,0.2568011080366892,0.18166132109942756,0.40058837950478043,0.0,0.02265949907955389,0.15259205860151398,0.13979979976301732,0.16192545830791527,0.1654645704545244,0.14774756419365598,0.15476318936271122,0.204539978932943,0.3354219962209699,0.15971250838364637,0.34268707482993177,0.2646341463414633,0.3499395834255793,0.3288438726522111,0.30982905982905984,0.28562135805795913
39,2011-07-31,0.2581945826537315,0.20695987550163952,0.303030303030303,0.3026288520682271,0.7274790437833181,0.2568011080366892,0.18166132109942756,0.37827898994851683,0.0,0.01305396029427941,0.14967444328444696,0.13934770279105424,0.1639506364759301,0.16052856369902763,0.14599407263142378,0.15471335602101427,0.2245827782945538,0.35590176798376516,0.16624121061036506,0.3596938775510201,0.2780487804878048,0.3536239732737192,0.3060258264657907,0.3108974358974359,0.3081271414130442
40,2011-08-31,0.23840601510598705,0.20634830222943168,0.33333333333333326,0.19907317869347918,0.7490292710509592,0.2568011080366892,0.18166132109942756,0.3858788918852656,0.0,0.023728787388158645,0.157857303519143,0.16136662647079492,0.18158623907544524,0.1701990360525077,0.16451361303474876,0.1708169541483205,0.20799551422935153,0.3634409955088348,0.17604534159973534,0.38265306122448983,0.31219512195121946,0.35829305215297724,0.3218310124189127,0.35256410256410264,0.3424977995335574
41,2011-09-30,0.2998931587774004,0.2124438739987331,0.33333333333333326,0.17468783068339422,0.8110483069353918,0.27562133381088705,0.18166132109942756,0.401569012012748,0.0,0.045001567111649154,0.1399947061135583,0.15595040771011082,0.18118018838582217,0.16614473649939104,0.1594724801222953,0.16969541323424536,0.22647953210682664,0.4125909305551624,0.18423709711469632,0.3732993197278909,0.3268292682926829,0.33181925627332143,0.339126528112118,0.36111111111111094,0.34002869773764777
42,2011-10-31,0.3384995329458761,0.21620194505542623,0.33333333333333326,0.1224081873180789,0.9725130790974146,0.27562133381088705,0.18166132109942756,0.4456974748712921,0.0,0.07809102146344526,0.1453082118479755,0.16659409716440954,0.1925789816910073,0.18082929350661553,0.17132619662536785,0.18022446543951814,0.23180843067334828,0.4132689565572425,0.19050926459316592,0.36139455782312924,0.34024390243902425,0.35816956167975833,0.27306861608809796,0.3782051282051282,0.34599605830351743
