"Fecha";"Miles de millones COP"
"1987/02/14";284,311
"1987/02/21";270,871
"1987/02/28";283,436
"1987/03/07";275,837
"1987/03/14";265,541
"1987/03/21";276,484
"1987/03/28";298,544
"1987/04/04";287,663
"1987/04/11";292,069
"1987/04/18";289,601
"1987/04/25";312,51
"1987/05/02";280,936
"1987/05/09";308,201
"1987/05/16";300,146
"1987/05/23";309,194
"1987/05/30";308,586
"1987/06/06";305,06
"1987/06/13";310,509
"1987/06/20";320,169
"1987/06/27";331,306
"1987/07/04";329,27
"1987/07/11";329,739
"1987/07/18";328,824
"1987/07/25";326,624
"1987/08/01";325,229
"1987/08/08";313,376
"1987/08/15";327,509
"1987/08/22";329,556
"1987/08/29";335,907
"1987/09/05";332,334
"1987/09/12";325,544
"1987/09/19";330,614
"1987/09/26";329,208
"1987/10/03";308,076
"1987/10/10";315,535
"1987/10/17";324,51
"1987/10/24";328,125
"1987/10/31";315,505
"1987/11/07";315,869
"1987/11/14";313,471
"1987/11/21";303,413
"1987/11/28";320,849
"1987/12/05";332,676
"1987/12/12";339,063
"1987/12/19";350,45
"1987/12/26";334,221
"1987/12/31";304,076
"1988/01/09";349,418
"1988/01/16";341,746
"1988/01/23";344,427
"1988/01/30";331,559
"1988/02/06";334,498
"1988/02/13";343,545
"1988/02/20";347,218
"1988/02/27";333,829
"1988/03/05";337,246
"1988/03/12";327,898
"1988/03/19";309,91
"1988/03/26";358,282
"1988/04/02";344,899
"1988/04/09";354,295
"1988/04/16";333,617
"1988/04/23";359,673
"1988/04/30";336,471
"1988/05/07";366,854
"1988/05/14";341,086
"1988/05/21";368,798
"1988/05/28";367,31
"1988/06/04";342,041
"1988/06/11";354,674
"1988/06/18";342,69
"1988/06/25";365,763
"1988/07/02";350,278
"1988/07/09";374,662
"1988/07/16";343,759
"1988/07/23";386,126
"1988/07/30";370,481
"1988/08/06";385,543
"1988/08/13";366,966
"1988/08/20";390,688
"1988/08/27";394,248
"1988/09/03";362,059
"1988/09/10";385,563
"1988/09/17";350,177
"1988/09/24";392,537
"1988/10/01";359,49
"1988/10/08";379,484
"1988/10/15";366,388
"1988/10/22";382,448
"1988/10/29";387,13
"1988/11/05";371,238
"1988/11/12";395,2
"1988/11/19";392,667
"1988/11/26";416,369
"1988/12/03";415,984
"1988/12/10";421,697
"1988/12/17";407,176
"1988/12/24";417,801
"1988/12/31";393,991
"1989/01/07";450,936
"1989/01/14";469,975
"1989/01/21";472,384
"1989/01/28";490,749
"1989/02/04";485,358
"1989/02/11";508,746
"1989/02/18";492,473
"1989/02/25";509,852
"1989/03/04";491,597
"1989/03/11";515,057
"1989/03/18";462,573
"1989/03/25";492,149
"1989/04/01";502,878
"1989/04/08";500,112
"1989/04/15";525,201
"1989/04/22";506,509
"1989/04/29";523,453
"1989/05/06";508,78
"1989/05/13";530,369
"1989/05/20";540,16
"1989/05/27";542,657
"1989/06/03";513,188
"1989/06/10";548,544
"1989/06/17";485,395
"1989/06/24";538,128
"1989/07/01";506,078
"1989/07/08";533,6
"1989/07/15";522,957
"1989/07/22";561,784
"1989/07/29";582,244
"1989/08/05";553,165
"1989/08/12";578,161
"1989/08/19";557,078
"1989/08/26";588,077
"1989/09/02";536,987
"1989/09/09";545,05
"1989/09/16";501,018
"1989/09/23";532,045
"1989/09/30";503,433
"1989/10/07";491,63
"1989/10/14";494,197
"1989/10/21";473,258
"1989/10/28";518,366
"1989/11/04";460,673
"1989/11/11";456,595
"1989/11/18";449,897
"1989/11/25";532,374
"1989/12/02";501,65
"1989/12/09";527,503
"1989/12/16";524,422
"1989/12/23";514,598
"1989/12/30";528,955
"1990/01/06";563,773
"1990/01/13";580,795
"1990/01/20";555,096
"1990/01/27";579,439
"1990/02/03";521,333
"1990/02/10";567,362
"1990/02/17";534,518
"1990/02/24";594,323
"1990/03/03";544,17
"1990/03/10";542,916
"1990/03/17";487,746
"1990/03/24";562,534
"1990/03/31";572,615
"1990/04/07";561,038
"1990/04/14";561,155
"1990/04/21";581,127
"1990/04/28";586,149
"1990/05/05";593,163
"1990/05/12";568,967
"1990/05/19";543,607
"1990/05/26";585,471
"1990/06/02";552,822
"1990/06/09";606,531
"1990/06/16";553,317
"1990/06/23";626,079
"1990/06/30";573,721
"1990/07/07";578,564
"1990/07/14";594,544
"1990/07/21";622,914
"1990/07/28";649,923
"1990/08/04";638,572
"1990/08/11";670,539
"1990/08/18";636,29
"1990/08/25";669,58
"1990/09/01";608,85
"1990/09/08";601,416
"1990/09/15";623,684
"1990/09/22";628,552
"1990/09/29";626,242
"1990/10/06";660,832
"1990/10/13";668,715
"1990/10/20";660,037
"1990/10/27";684,897
"1990/11/03";629,551
"1990/11/10";693,708
"1990/11/17";684,67
"1990/11/24";674,144
"1990/12/01";692,306
"1990/12/08";697,659
"1990/12/15";679,008
"1990/12/22";711,544
"1990/12/29";676,148
"1991/01/05";798,592
"1991/01/12";863,437
"1991/01/19";823,304
"1991/01/26";871,798
"1991/02/02";853,102
"1991/02/09";908,082
"1991/02/16";822,666
"1991/02/23";812,276
"1991/03/02";791,168
"1991/03/09";779,969
"1991/03/16";728,393
"1991/03/23";662,221
"1991/03/30";699,021
"1991/04/06";733,475
"1991/04/13";764,389
"1991/04/20";705,442
"1991/04/27";718,384
"1991/05/04";793,741
"1991/05/11";807,547
"1991/05/18";828,86
"1991/05/25";860,289
"1991/06/01";752,841
"1991/06/08";837,544
"1991/06/15";734,118
"1991/06/22";795,085
"1991/06/29";711,146
"1991/07/06";766,816
"1991/07/13";750,935
"1991/07/20";701,273
"1991/07/27";770,031
"1991/08/03";732,361
"1991/08/10";687,306
"1991/08/17";639,603
"1991/08/24";770,286
"1991/08/31";795,553
"1991/09/07";800,501
"1991/09/14";766,989
"1991/09/21";830,051
"1991/09/28";906,57
"1991/10/05";911,505
"1991/10/12";999,592
"1991/10/19";951,839
"1991/10/26";956,008
"1991/11/02";948,786
"1991/11/09";1044,604
"1991/11/16";1088,105
"1991/11/23";1110,031
"1991/11/30";1144,099
"1991/12/07";1190,288
"1991/12/14";1219,914
