"Fecha";"Miles de millones COP"
"2019/11/30";18499,26209187
"2019/12/31";16520,33947592
"2020/01/31";17192,24702473
"2020/02/29";18255,5130654
"2020/03/31";23780,15542487
"2020/04/30";23740,30018706
"2020/05/31";22332,76080014
"2020/06/30";21902,18250924
"2020/07/31";20656,17362966
"2020/08/31";20125,48026783
"2020/09/30";19552,0372807
"2020/10/31";18701,37365926
"2020/11/30";16819,37255704
"2020/12/31";14619,59740422
"2021/01/31";15572,99229796
"2021/02/28";16095,93028933
"2021/03/31";16358,28538326
"2021/04/30";16889,80941105
"2021/05/31";17533,48759345
"2021/06/30";17738,31382182
