"Fecha";"Miles de millones COP"
"1984/01/31";370,883
"1984/02/29";363,271
"1984/03/31";364,946
"1984/04/30";371,811
"1984/05/31";369,12
"1984/06/30";386,568
"1984/07/31";384,15
"1984/08/31";392,892
"1984/09/30";398,017
"1984/10/31";400,09
"1984/11/30";416,84
"1984/12/31";499,734
"1985/01/31";454,547
"1985/02/28";446,678
"1985/03/31";448,936
"1985/04/30";450,414
"1985/05/31";457,5
"1985/06/30";472,874
"1985/07/31";471,049
"1985/08/31";483,412
"1985/09/30";486,908
"1985/10/31";504,963
"1985/11/30";536,913
"1985/12/31";640,443
"1986/01/31";593,277
"1986/02/28";603,694
"1986/03/31";599,894
"1986/04/30";615,382
"1986/05/31";627,983
"1986/06/30";652,135
"1986/07/31";643,195
"1986/08/31";659,447
"1986/09/30";645,68
"1986/10/31";666,249
"1986/11/30";702,623
"1986/12/31";784,49
"1987/01/31";758,537
"1987/02/28";762,741
"1987/03/31";758,193
"1987/04/30";792,614
"1987/05/31";802,131
"1987/06/30";829,933
"1987/07/31";832,68
"1987/08/31";835,767
"1987/09/30";840,676
"1987/10/31";878,112
"1987/11/30";907,776
"1987/12/31";1044,566
"1988/01/31";1009,133
"1988/02/29";989,832
"1988/03/31";979,784
"1988/04/30";1002,044
"1988/05/31";996,705
"1988/06/30";1063,423
"1988/07/31";1037,284
"1988/08/31";1039,508
"1988/09/30";1049,496
"1988/10/31";1086,952
"1988/11/30";1202,525
"1988/12/31";1314,52
"1989/01/31";1224,022
"1989/02/28";1220,843
"1989/03/31";1232,227
"1989/04/30";1244,59
"1989/05/31";1281,009
"1989/06/30";1353,268
"1989/07/31";1319,558
"1989/08/31";1331,315
"1989/09/30";1322,322
"1989/10/31";1353,468
"1989/11/30";1468,564
"1989/12/31";1694,747
"1990/01/31";1580,995
"1990/02/28";1579,027
"1990/03/31";1578,62
"1990/04/30";1633,551
"1990/05/31";1622,389
"1990/06/30";1705,145
"1990/07/31";1674,722
"1990/08/31";1714,839
"1990/09/30";1710,66
"1990/10/31";1787,012
"1990/11/30";1856,791
"1990/12/31";2122,489
"1991/01/31";1991,984
"1991/02/28";1931,469
"1991/03/31";1959,776
"1991/04/30";1986,686
"1991/05/31";2094,046
"1991/06/30";2140,75
"1991/07/31";2100,133
"1991/08/31";2105,081
"1991/09/30";2219,563
"1991/10/31";2305,542
"1991/11/30";2456,348
"1991/12/31";2795,433
"1992/01/31";2571,69
"1992/02/29";2567,868
"1992/03/31";2620,953
"1992/04/30";2895,251
"1992/05/31";2895,471
"1992/06/30";3084,44
"1992/07/31";2995,292
"1992/08/31";2976,164
"1992/09/30";3008,14
"1992/10/31";3130,052
"1992/11/30";3305,301
"1992/12/31";3941,824
"1993/01/31";3572,328
"1993/02/28";3479,771
"1993/03/31";3512,713
"1993/04/30";3771,406
"1993/05/31";3800,47
"1993/06/30";4022,728
"1993/07/31";4020,704
"1993/08/31";4005,32
"1993/09/30";4108,352
"1993/10/31";4193,613
"1993/11/30";4424,638
"1993/12/31";5124,837
"1994/01/31";4774,186
"1994/02/28";4793,457
"1994/03/31";4827,424831
"1994/04/30";4982,217
"1994/05/31";4986,841
"1994/06/30";5246,122
"1994/07/31";5334,303988
"1994/08/31";5309,453996
"1994/09/30";5342,460995
"1994/10/31";5458,867945
"1994/11/30";5778,335
"1994/12/31";6419,026964
"1995/01/31";5858,951999
"1995/02/28";5707,448
"1995/03/31";5762,136
"1995/04/30";5936,588
"1995/05/31";5818,058868
"1995/06/30";6186,153868
"1995/07/31";6238,322998
"1995/08/31";6003,045915
"1995/09/30";6044,089
"1995/10/31";6126,246999
"1995/11/30";6611,959997
"1995/12/31";7717,836
"1996/01/31";6672,377
"1996/02/29";6618,494983
"1996/03/31";6873,422964
"1996/04/30";6794,802
"1996/05/31";6680,954896
"1996/06/30";7150,295744
"1996/07/31";6838,069995
"1996/08/31";6649,153981
"1996/09/30";6967,011965
"1996/10/31";6938,919
"1996/11/30";7204,294
"1996/12/31";8992,756997
"1997/01/31";7603,123998
"1997/02/28";7570,262987
"1997/03/31";7898,136951
"1997/04/30";8139,834982
"1997/05/31";8156,582
"1997/06/30";8762,584
